username;date;retweets;favorites;text;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tportal;2015/11/19;2;2;"SDP popustio: Pristali na smanjenje broja županija! http://www.tportal.hr/vijesti/parlamentarni;izbori;2015/405310/I;od;SDP;a;cemo;traziti;smanjenje;broja;zupanija.html …";;;;;;;;;;;;;;;;;;;;;
kbrecic;2015/11/19;1;0;"Šef @HDZ001 upravo: Ne pristajemo na ukidanje županija #N1info #izboriHR pic.twitter.com/P39vQgWilH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kbrecic;2015/11/19;1;0;"Pregovarači @NLMost stigli u @HDZ001 nakon @SDPHrvatske .Prije razgovora bez izjava #N1info #izboriHR pic.twitter.com/lGA1ANRnvM";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HelenaPuljiz;2015/11/19;1;11;"SDP popustio: Pristali na smanjenje broja županija! | tportal.hr http://www.tportal.hr/vijesti/parlamentarni;izbori;2015/405310/I;od;SDP;a;cemo;traziti;smanjenje;broja;zupanija.html … Najbolje da sastave vladu #Most i #SDP";;;;;;;;;;;;;;;;;;;;;
jack_beem;2015/11/19;0;1;"@borna35 necemo....vjerojatno novi izbori";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dragutinb;2015/11/19;0;0;"Kod pregovora ne komentira se što treča strana nudi a naročito se u komentare nebi smjeli uključivati predsjednici stranaka #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Twitexter;2015/11/19;0;0;"A i kad bi se u tako značajnoj mjeri promijenio Ustav, u roku od 6 mjeseci moraju ići novi izbori.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vecernji_list;2015/11/19;0;3;"Karamarko: Istra kao samostalna pokrajina je jedna avantura u koju Milanović ulazi http://bit.ly/214KVN3 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
maltafirstnews;2015/11/19;0;0;"Dnevnik.hr PARLAMENTARNI IZBORI 2015. Nastaljaju se pregovori MOSTA i SDP;aDnevnik.hrPregovarački tim Mosta čine... http://fb.me/4VlHQ2oah ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PortalDalje;2015/11/19;0;0;"Most i SDP nastavili pregovore http://goo.gl/fb/OJK5Gu  #politika #izbori2015 #mandatarnovevlade";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/19;0;0;"Karamarko: Spremni smo ukidati gradove i općine http://ow.ly/UPNSY  #izboriHR pic.twitter.com/HhpG26mTUu";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
i_am_nebojsa;2015/11/19;0;2;"Jel se to bliže neki izbori? Pošto mi je lajna malo žvalava i žuta";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
meta_agency;2015/11/19;0;0;"Ердоган: И бегалци да гласаат на претседателски избори во Сирија http://dlvr.it/CnDqC6  pic.twitter.com/jjj6vwW8z5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FrontalPortal;2015/11/19;0;0;"Iz drugih medija (http://portalnovosti.com ): Izbori više nisu uistinu demokratska institucija http://www.frontal.ba/novost/81332/iz;drugih;medija;portalnovosti.com;izbori;vise;nisu;uistinu;demokratska;institucija; …";;;;;;;;;;;;;;;;;;;;;
pod_lupom;2015/11/19;0;0;"Prijevremeni #izbori u opstini Bosansko Grahovo planirani za 06.12. se odgađaju do daljnjeg zbog nedostataka finansijskih sredstava!";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
markojurci;2015/11/19;0;1;"Predrag Lucić o Darinku Kosoru: Boško Buha i Darinko Kosor #izborihr #manjine http://www.novilist.hr/Komentari/Kolumne/Trafika;Predraga;Lucica/Bosko;Buha;i;Darinko;Kosor …";;;;;;;;;;;;;;;;;;;;;;;;;
vecernji_list;2015/11/19;0;1;"Bauk: Što se tiče političkih stavova, naši su podudarniji s Mostom od HDZ;ovih http://bit.ly/1l7dCIr ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
balkan021;2015/11/19;0;1;"Široki su nam okviri #politikahr #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
smederevonavezi;2015/11/19;0;0;"Mogući opšti izbori u aprilu ili maju http://www.danas.rs/danasrs/politika/moguci_opsti_izbori_u_aprilu_ili_maju.56.html?news_id=311430 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BSuhic;2015/11/19;0;1;"Izgleda #Most ima listu želja koja nisu #reforme, kamoli provedive na državnoj razini. Zaboravili na #radnike i #posljedice #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZelenaStrankaRS;2015/11/19;0;1;"25. Direktni, neposredni izbori za predsednika Republike i izbori za gradonačelnike/predsednike opština – PROGRAM DIRIZBOR.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ivan_s_chapter;2015/11/19;0;7;"Netko se boji ukinuti županije? Dakle,ipak stranačke fotelje i uhljebljivanje ispred napretka. #fail #politikahr #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Barometar_hr;2015/11/19;0;1;"Super zanimljivi chat:J. Popović, @Tomiklauski i I.Hrstić o pregovorima @NLMost sa @HDZ001 i @SDPHrvatske http://bit.ly/1S5Ubuu  #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonko35;2015/11/19;0;0;"Karamarko uvjeren kako će MOST odabarati HDZ: 'Dvije trećine glasača je reklo 'ne' ovoj Vladi' http://fb.me/6NK8i0ecD ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dailymk;2015/11/19;0;0;"Идивиди: Надал го среди британскиот „фризер“ Шпанскиот тенисер Рафаел Надал ја запиша втората победа во... http://fb.me/2y5HqK1Gp ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kdoMilan;2015/11/19;0;1;"@BaneKuzmanovic Idu izbori, treba vlast da se otme nekako. #napreDNO pic.twitter.com/UfnNcQjkWt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
time_sport;2015/11/19;0;0;"Надал избори полуфинале во Лондон, Вавринка со пресврт до победата над Ферер | А1 On http://bit.ly/1QOOX7W ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
biljana0001;2015/11/19;0;8;"Ako ne dobije dobru cenu za Telekom, vlada ce iz budzeta (debelo) placati novo rukovodstvo, samo da ostanu stranacki kadrovi. Idu izbori.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ante_Znate;2015/11/19;0;1;"@zli_podstanar ukratko @utikejt nije dugo jebala,pa su bili izbori, a tamo obrijani, ispeglani mladić južnjačkog naglaska @palasmarsa";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_Jadranka_Kosor;2015/11/19;0;3;"@vdulabic @HDZ001 @NLMost @SDPHrvatske Tako je.Tako je i s tvitanjem nekih političara. Izbori prošli, oni utihnuli.Dobro jutro.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vdulabic;2015/11/19;2;11;". @HDZ001 @NLMost @SDPHrvatske od vas svih izgleda ni tona, ni slike. Ignoriranje. A dobro, može vam se. Tko šiša građane. Izbori su prošli.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SeverMaja;2015/11/19;2;3;"Uoći današnjih pregovora...Maletić: HDZ prihvaća sve današnje točke, ali ne damo županije | tportal.hr http://www.tportal.hr/vijesti/parlamentarni;izbori;2015/404982/Most;konacno;otkrio;prve;konkretne;zahtjeve.html …";;;;;;;;;;;;;;;;;;;;;;;;
tportal;2015/11/19;0;0;"Most nastavlja pregovore sa SDP;om i HDZ;om http://www.tportal.hr/vijesti/parlamentarni;izbori;2015/405246/Most;nastavlja;pregovore;sa;SDP;om;i;HDZ;om.html …";;;;;;;;;;;;;;;;;;;
TajanaKorkyra;2015/11/19;2;7;"the Pregovarač @SDPHrvatske #izboriHR #politikahr pic.twitter.com/mxbp6zIoaC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PogledInfo;2015/11/19;0;0;"http://svetoven.pogled.info/iztok/news/69342/Asad;Na;patya;na;prezidentskite;izbori;v;Siriya;nyama;nikakvi;cherven …... http://fb.me/2aJfUmMSh ";;;;;;;;;;;;;;;;;;;;;
Rokenroler1;2015/11/19;0;3;"Moji izbori, moje greške, moj život da ga živim.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IvanaB4;2015/11/19;0;0;"Pentagon i dalje ne zna kako da se izbori sa šokom da Rusi imaju krstareće rakete leta gspodnjeg 1974";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NisamKlempav;2015/11/19;1;1;"; http://www.portalnovosti.com/jacques;ranciere;izbori;vise;nisu;uistinu;demokratska;institucija;nbsp … via @novossti";;;;;;;;;;;;;;;;;;;;;;
natasatuma;2015/11/18;0;1;"Toliko o brizi za našu djecu #izborihr #politikahr https://twitter.com/john_milton69/status/667067272138203136 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mbajkusa;2015/11/18;0;2;"Na kraju još jednog dana. #izborihr #izborirh #izbori2015 pic.twitter.com/7T9QehB6iQ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mariyano89;2015/11/18;0;3;"@RanzousZoxy @CrumbsAndPaper izbori su samo pokazali da odredene ovce i dalje glasaju za plavu partiju i da su zakazali mrtvi glasaci";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dr_caja;2015/11/18;1;2;"Kod nas kad su izbori hapsi se Mišković Hrvati hapse Mamića #SupportForMamić #PrayForZdravko #TeamMamić";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m_budimlic;2015/11/18;0;2;"@MersihaN @Ridjobrki sad izbori da budu zakucali bi, sami bi i Ustav mogli mijenjati";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gdinOtac;2015/11/18;0;2;"E.N.I. <3 " @dzjuka: Ili novi izbori ili je Zokijeva ljubavnica poželila da Rijeka bude prvak"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gagi19991;2015/11/18;0;1;",,U moje vreme, mi lopovi smo birali koga da pljačkamo. Danas sam narod bira ko će da ga pljačka. Neki to zovu izbori ''.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Herbiko_Sa_Med;2015/11/18;0;1;"@DM_Bass Pocinju izbori mora se zabaviti narod. Malo VB, Farma, svinjski grip, aflatoksin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novilisthr;2015/11/18;1;0;"Boško Buha i Darinko Kosor ; Trafika Predraga Lucića / Novi list http://novilist.hr/Komentari/Kolumne/Trafika;Predraga;Lucica/Bosko;Buha;i;Darinko;Kosor … via @novilisthr #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;
ladyDi52265700;2015/11/18;0;1;"@JamesCheBond @svetislava80 @BalkanGoran Vi ocigledno imate agesivna prividjanja, ne brinite,to su samo izbori.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vecernji_list;2015/11/18;1;2;"MOST nastavlja pregovore s HDZ;om i SDP;om: Na redu su javna uprava i lokalna samouprava http://bit.ly/1OQtoED ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jugmedia;2015/11/18;0;0;"Izbori u Fudbalskom savezu: Otmice i pretnje otkazima?! ; http://jugmedia.rs/izbori;u;fudbalskom;savezu;otmice;i;pretnje;otkazima/ … pic.twitter.com/SlxqTY98ga";;;;;;;;;;;;;;;;;;;;;;;
NenoJe;2015/11/18;0;1;"@danijelonline meni je neki dan opal mrak na oči #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portal24Me;2015/11/18;0;0;"Đukanović: Ubijeđen da će 1.decembra stići poziv u NATO, onda izbori http://portal24.me/dukanovic;ubijeden;da;ce;1;decembra;stici;poziv;u;nato;onda;izbori …";;;;;;;;;;;;;;;;;;;;
tportal;2015/11/18;0;1;"Miletić: 'Uvjeren sam u dogovor Mosta i SDP;a, ponavljanje izbora je najgora opcija' http://www.tportal.hr/vijesti/parlamentarni;izbori;2015/405198/Uvjeren;sam;u;dogovor;Mosta;i;SDP;a;ponavljanje;izbora;je;najgora;opcija.html …";;;;;;;;;;;;;;;;
lijepanasa;2015/11/18;0;0;"Vecernji Miletić uvjeren u dogovor Mosta i SDP;a: Ponavljanje izbora bila bi najgora opcija http://bit.ly/1SDmZuj ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BlagojevicVl;2015/11/18;0;2;"@MaktubA27 istina. Kad je sve nakaradno, zasto bi izbori za studentski parlament bili kako treba?! @DaSamSejn";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sennna88;2015/11/18;0;0;"Komentar na b92 re: afera towelgate:"Ponekad mi je stvarno zao Novaka kada gledam kroz sta sve mora da prodje i sa cim sve da se izbori..."";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dragutinb;2015/11/18;0;1;"Pritisak na Most ili ti politički cirkus. Danas to raditi na dan sjećanja ; sramota;sve za vlast #izbori2015 https://twitter.com/vecernji_list/status/666926374595096576 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
alsimic22;2015/11/18;0;6;"Nasi izbori u zivotu nas definisu.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
srednjahr;2015/11/18;0;0;"Oxfordski rječnik donio nevjerojan izbori riječi godine za 2015.! http://fb.me/6Ww0M563Z ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OtvoreniUni;2015/11/18;1;1;"Srecko Pulig je razgovarao s Jacquesom Rancierom. Velika preporuka: "Na londonskoj konferenciji rekao sam da... http://fb.me/2hw0IFgqG ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
meta_agency;2015/11/18;0;0;"Стојановски: Целта на буџетот е да се купи глас повеќе за предвремените избори http://dlvr.it/CmmmWy  pic.twitter.com/4CkzM3czmy";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
svetonilovic;2015/11/18;0;2;"Hoće li novi izbori pa da se i Tomo nadje u Saboru?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
blumova;2015/11/18;0;1;"Treba li demokracija nešto značiti, ona mora postati stvar svakoga http://www.portalnovosti.com/jacques;ranciere;izbori;vise;nisu;uistinu;demokratska;institucija;nbsp …";;;;;;;;;;;;;;;;;;;;;;;
NezavisneBL;2015/11/18;0;0;"Deset stranaka u #Mostaru protiv spajanja opštih i lokalnih izbora #izbori http://goo.gl/JYdH0P ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Novossti;2015/11/18;1;1;"Jacques Rancière: Izbori više nisu uistinu demokratska institucija http://www.portalnovosti.com/jacques;ranciere;izbori;vise;nisu;uistinu;demokratska;institucija;nbsp …";;;;;;;;;;;;;;;;;;;;;;;
johnnybstard;2015/11/18;2;22;"Zar nije Uskok mogao pričekati da prođu izbori? Oni iz 2035 godine";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dzjuka;2015/11/18;1;3;"Ili novi izbori ili je Zokijeva ljubavnica poželila da Rijeka bude prvak";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/18;0;1;"Jovanović o Mamiću i HDZ;u: Opet bi na vlast da se udruže http://bitly.com/1MlNYJ2  #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
zihnszg;2015/11/18;0;2;"HNS zgrožen porukom manjincima: 'Kosor grubo zadire u slobodu zastupnika manjina' http://www.vijesti.rtl.hr/izbori;2015/1831815/hns;zgrozen;porukom;manjincima;kosor;grubo;zadire;u;slobodu;zastupnika;manjina/ …";;;;;;;;;;;;;;;;;;;;
Medjimurske;2015/11/18;0;0;"Nikolina Babić i pregovaračkom timu @HDZ001 s MOST;om http://www.mnovine.hr/vijesti/medjimurje/politika/nikolina;babic;pregovara;u;ime;hdz;a;s;most;om … #izbori2015 #izborihr";;;;;;;;;;;;;;;;;;;;;
nucky_tomphson;2015/11/18;0;0;"Prosli izbori Mamic u zatvor... ni Karamarko ga ne moze spasiti";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
voodoocarp;2015/11/18;0;3;"Kupio sam si novu Džezvu #izboriHR #carpfishing";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V_E_R_S;2015/11/18;0;2;"Oće li ti izbori? Imamo rupe po puteva. Pa ono...";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Barometar_hr;2015/11/18;0;1;"O neizvjesnoj postizbornoj situaciji u 11 sati chatamo sa Jasminom Popović, @Tomiklauski i Ivanom Hrstićem http://bit.ly/1O2Q2IH  #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24sata_HR;2015/11/18;1;1;"'SDP gubi mlađe birače, Most pridobio glasače srednje dobi' http://bitly.com/1H7ZRnf  #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SilverSpace;2015/11/18;1;2;"točno 39991 nevažećih glasačkih listića na #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
brancoke;2015/11/18;0;1;"Jutros uhićen Zdravko Mamić & co, a nisu izbori?!";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sretenzivkovic2;2015/11/18;0;1;"Pravoslavna Crkva mora da se izbori sa pedofilima i pederima u sopstvenim redovima, pa ako ih nešto ostane, onda na ulice protiv prajda!";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kmacan;2015/11/18;0;0;"#izboriHR o profilima birača uzivo s Antom Šalinovicem iz Ipsosa http://fb.me/vRvFZctE ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
marija_lugaric;2015/11/17;1;6;"Čini mi se da je DIP po prvi puta ovako objavio izracun mandata. Super! #izborihr http://www.izbori.hr/izbori/ws.nsf/9A1F49974CF0217FC1257EFF00487EB0/$FILE/DHondt.pdf …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
s_moskov;2015/11/17;0;0;"Dobra matematika: http://www.vijesti.rtl.hr/izbori;2015/1830872/ako;most;ovci;osnuju;stranku;dobit;ce;po;350000;kuna;svaki/ … Prebacite Most u stranku i eto love do krova.";;;;;;;;;;;;;;;;;;;;
cRo4Ti4;2015/11/17;0;0;"#hrvatska #politikahr #izborihr #izbori2015 poslije razgovora s MOST zadovoljni HDZ: Nema neprihvatljivih reformi! https://www.youtube.com/watch?v=xjlQXh5ZKn8 … …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
balkan021;2015/11/17;1;0;"Za @SDPHrvatske glasaju starci i starice a za @NLMost obrazovani i mladi #izboriHR http://www.politikaplus.com/novost/129745/sdp;gubi;mlade;i;dobiva;starije;birace;a;most;je;dobio;obrazovanije;i;one;srednje;dobi …";;;;;;;;;;;;;;;;
Masa_Beograd;2015/11/17;5;14;"Zutima su najveca pretnja izbori, oni od toga najvise strahuju. @Nezgodna_narav Osim sto lazu i kradu nista drugo ni ne znaju @BalkanGoran";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vdulabic;2015/11/17;0;12;"Ajde, barem neka korist od ove kampanje i #izborihr. Svi su postali eksperti za javnu upravu. Skoro kao i za nogomet.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CounsellorAca;2015/11/17;0;1;"@mozdaputin Mora da se prati kad su izbori ;) da se ne bi propustilo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bobaa_Bobaa;2015/11/17;0;1;"Najgori su mi ovi naizgled super izbori na koje me teraju životne okolnosti.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NJJ_Live;2015/11/17;0;2;"SNS place da @PajticBojan nema podrsku u APV. Izbori su merilo drugovi naprednjaci. Isto narod moze da prica za vas na republickom nivou";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kostarika9191;2015/11/17;0;1;"@Nezgodna_narav @RavanSrem @BalkanGoran Izbori su proizasli iz demokratije ali demokrate koji drze vlast sa 6 posto to ne zarezuju.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
clouseaui;2015/11/17;0;1;"@ani_relja a izbori?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
daca_faca_bre;2015/11/17;0;4;"Paradoks je kada se pacifista ''na mišiće'' izbori za mir.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DLebedi;2015/11/17;1;2;"Građani izašli na protest protiv vlasti: http://zajecaronline.com/mirkovicu;lopove;orilo;se;na;novom;protestu;opozicije;u;zajecaru/ … @tatjanaaleksic traže se prevremeni izbori u #Zajecar";;;;;;;;;;;;;;;;;;;;;;
darkomajic;2015/11/17;0;2;"Pray for Croatia: Most odlučio koalirati s HDZ;om, premijer Karamarko. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
balkan021;2015/11/17;0;1;""Kosor o Mostu..." #mediji #novinarstvo Tužno je koliko je ta žena puna zavisti i mržnje #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bojanmilicevic;2015/11/17;0;0;"treba pitat #karamarko da nabroji reforme #most;a, čisto da vidimo dal je šef @HDZ001 naučio brojat do 5 #izbori2015 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SlobodarskaSrbi;2015/11/17;1;4;"Realno, izbori se svode na to ko će da obeća više prava na tuđi novac https://kapitalac.wordpress.com/2015/11/17/plati;pa;glasaj/ …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BasileusP;2015/11/17;0;4;"Kad bi sutra bili izbori desničari bi prešli cenzus.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
puls24mkd;2015/11/17;0;0;"Евтов им очита лекција по избори на СДСМ! http://fb.me/7BkXz4gdF ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AdelinaMarini;2015/11/17;0;0;"The election result in #Croatia led to a long due dialogue on reforms. Still no progress in coalition talks #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
s_moskov;2015/11/17;0;2;"Kratak pogled na trenutne pregovore oko mandatara Vlade Republike Hrvatske #izbori2015 pic.twitter.com/vQ4cWJLWte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tportal;2015/11/17;0;2;"Maletić: HDZ prihvaća sve današnje točke, ali ne damo županije http://www.tportal.hr/vijesti/parlamentarni;izbori;2015/404982/Most;konacno;otkrio;prve;konkretne;zahtjeve.html … #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;
Alex_Kolaric;2015/11/17;0;5;"Jesu li #HDZ i #SDPhr u stanju proizvesti neki vlastiti prijedlog reformskih smjernica? Ili nisu? #politikahr #reforme #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Savrsena_budala;2015/11/17;0;0;"Izbori su održani u osnovnoj školi. Za mnoge je to bila jedinstvena prilika da vide osnovnu školu";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kmacan;2015/11/17;0;3;"#izboriHR http://www.eurnews.eu/most;odlucio;koalicija;s;hdz;om;premijer;karamarko.html …";;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/17;0;0;"Maletić nakon sastanka s @NLmost: @HDZ001 nema neprihvatljivih točaka jer su sve usmjerene na reforme http://ow.ly/ULmuA  #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/17;0;1;"Odlučno: SSSH neće dati potporu Vladi koja će smanjivati radnička prava http://ow.ly/ULfBf  pic.twitter.com/tOjCcrwY1m";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simesimica1;2015/11/17;0;6;"@draganalj04 @MKrivokuca Brzo će izbori a onda neka beru kožu našiljak. 5% je misaona imenica za #demokrate.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
StZnovini;2015/11/17;0;0;"Георги Гьоков: БСП претърпя тежка загуба на тези местни избори (АУДИО) ; Стара Загора Инфо http://fb.me/4eW3wa1rK ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MaroAlavanja;2015/11/17;0;1;"Čitajući izjave rekao bi čovjek da je struka i stručnost u fokusu #izborihr.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
balkan021;2015/11/17;0;2;"Umorni smo od Mosta već nakon 10 dana jer su nas opustošili Veselimo se skorom povratku SDPHDZ;a #izboriHR https://twitter.com/mjalza/status/666642556713885696 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vijestihr;2015/11/17;0;1;"HNS zgrožen porukom manjincima: 'Kosor grubo zadire u slobodu zastupnika manjina' http://ow.ly/UL8do  #izboriHR pic.twitter.com/rFhvlxxKRl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBesermenji;2015/11/17;0;0;"http://www.autonomija.info/igor;besermenji;kaput;za;jednokratnu;upotrebu.html … Vojvođanski izbori će iznedriti program ili čoveka, koji će biti početak kraja Vučićeve vlasti u Srbiji. #politika";;;;;;;;;;;;;;;;;;;;;;;;;;
tportal;2015/11/17;1;0;"HNS zgrožen Kosorovom porukom manjincima http://www.tportal.hr/vijesti/parlamentarni;izbori;2015/405098/HNS;zgrozen;Kosorovom;porukom;manjincima.html …";;;;;;;;;;;;;;;;;;;;;;;;;
zeljkovidakovic;2015/11/17;0;0;"Нема демократије без медијске слободе. Напредњачка власт у Нишу гуши демократију. ILI TV PRENOS ILI VANREDNI IZBORI http://youtu.be/xCvyxgX6;CQ ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SoushliOkvrd;2015/11/17;0;2;"@capri_corna Kod nas se to zovu opšti izbori :D";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ugljesa_d;2015/11/17;7;13;"Zadnje hepatitičarsko uporište je Vojvodina, samo zato što tamo još nisu bili izbori. Ali dolazi proleće #DSdno";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vecernji_list;2015/11/17;1;1;"Milanović dobio i službenu Miletićevu podršku za sastavljanje Vlade http://bit.ly/1lsMS5u ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darko_Pajovic;2015/11/17;1;10;"Fer i slobodni izbori moraju biti imperativ i zadatak svih. #PozitivnaCG";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sampjer;2015/11/17;0;2;"@ivansu lijepo je kako sve pomalo ispadaju bljak likovi iz #politikahr. tnx #izborihr tnx";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N7_Titan;2015/11/17;0;1;"@CounsellorAca Nokto grizni izbori bar :)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kmacan;2015/11/17;0;0;"#izboriHR matematičari su zaključili da je Most uzeo glasove HDZ;u http://fb.me/7vfYYT5WV ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kmacan;2015/11/17;0;1;"#izboriHR nakon kampanje imamo kampanju sto nova vlada mora raditi ; to smo rekli još u izbornoj noći da ćemo... http://fb.me/3kKyk0YwP ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DCMusicCRO;2015/11/17;0;2;"Pristao sam bit ću sve što hoće. Evo prodajem dušu vragu svome... #SDP #MOST #HDZ #izbori2015 #izboriHR https://www.youtube.com/watch?v=hvUi;obbF8g …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vecernji_list;2015/11/17;0;3;"Komadina i Obersnel: Očekujemo dogovor SDP;a i Mosta http://bit.ly/1S1o4vN ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
